	GTEX-11DXX	GTEX-11EM3	GTEX-11EMC	GTEX-11GSP	GTEX-11I78	GTEX-11P81	GTEX-11VI4	GTEX-11XUK	GTEX-11ZTS	GTEX-11ZTT	GTEX-11ZVC	GTEX-12WSD	GTEX-12WSG	GTEX-12WSJ	GTEX-12WSK	GTEX-12ZZX	GTEX-133LE	GTEX-13D11	GTEX-13FTX	GTEX-13N11	GTEX-13O3O	GTEX-13OVI	GTEX-13OVJ	GTEX-13PL7	GTEX-13QBU	GTEX-13QIC	GTEX-13U4I	GTEX-13VXT	GTEX-13W3W	GTEX-13X6H	GTEX-OHPK	GTEX-OHPL	GTEX-P4PP	GTEX-P4QT	GTEX-P78B	GTEX-PLZ4	GTEX-POMQ	GTEX-PWCY	GTEX-PWN1	GTEX-PX3G	GTEX-Q734	GTEX-QCQG	GTEX-QVJO	GTEX-RTLS	GTEX-RU1J	GTEX-RU72	GTEX-RWS6	GTEX-S32W	GTEX-S341	GTEX-S4P3	GTEX-S7SF	GTEX-T2IS	GTEX-T5JW	GTEX-T6MO	GTEX-TML8	GTEX-TMMY	GTEX-TSE9	GTEX-U3ZN	GTEX-UJHI	GTEX-W5WG	GTEX-WI4N	GTEX-WWYW	GTEX-X15G	GTEX-X4EO	GTEX-X8HC	GTEX-XMD3	GTEX-XUJ4	GTEX-XUW1	GTEX-XUZC	GTEX-XV7Q	GTEX-XYKS	GTEX-Y114	GTEX-Y3IK	GTEX-YFC4	GTEX-ZAJG	GTEX-ZC5H	GTEX-ZLWG	GTEX-ZP4G	GTEX-ZPIC	GTEX-ZVT2	GTEX-ZVT3	GTEX-ZYFG	GTEX-ZYWO	GTEX-ZYY3	GTEX-ZZPU
ENST00000390324.2	3.4333	0.0000	7.7959	0.0000	9.5830	1.2669	1.5100	0.9384	3.0218	1.0993	0.0000	0.0000	3.4034	0.0000	0.0000	0.0000	0.0000	10.6806	0.0000	0.0000	0.0000	0.0000	5.7460	0.0000	0.0000	0.0000	6.6284	4.0159	2.3785	0.0000	8.2003	5.0855	0.5866	0.0000	2.2712	0.0000	8.8881	0.0000	2.8229	0.0000	1.0193	0.0000	1.2248	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0308	1.5211	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0155	0.0000	0.0000	0.4622	7.1450	1.4580	0.0000	0.0000	5.0211	1.6517	1.2650	0.0000	0.0000	3.5562	0.0000	0.0000	1.3514	6.4418	0.0000	0.0000	0.7581	0.6979	0.0000	0.8945	0.0000	4.7429	3.3467
ENST00000390326.2	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	3.9131	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
ENST00000390322.2	3.4834	0.0000	9.1935	0.0000	7.5574	1.3103	3.8264	1.9039	0.0000	0.0000	0.0000	0.0000	2.3054	0.0000	2.1129	0.9602	0.0000	14.6301	0.0000	0.0000	0.0000	0.0000	1.1668	0.0000	0.0000	0.0000	2.6954	2.0452	3.6225	0.8333	1.5099	5.1593	0.0000	2.1408	0.7668	0.8361	4.0081	0.0000	0.9549	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	3.6587	0.0000	0.0000	0.0000	0.0000	0.0000	7.7054	0.0000	0.8252	4.3277	0.7833	0.0000	0.0000	0.0000	1.8495	0.0000	0.7667	0.0000	2.3430	0.0000	0.0000	0.0000	0.0000
ENST00000390242.2	52.1151	0.0000	41.9655	4.6598	41.7934	11.1148	6.7620	10.4896	4.4397	4.3868	3.4179	0.0000	66.9974	0.0000	3.2656	0.0000	4.0939	1532.8400	0.0000	14.1121	0.0000	51.4633	26.5306	6.6611	3.9308	2.8322	46.9218	16.4797	23.5530	7.6251	64.9149	26.0094	2.1529	6.3631	6.8699	2.9560	142.0810	4.7977	9.9712	8.5959	3.8902	0.0000	0.0000	0.0000	0.0000	3.6794	0.0000	0.0000	14.5694	0.0000	0.0000	10.9014	0.0000	4.2300	42.6382	3.8827	4.0355	0.0000	3.8217	0.0000	0.0000	0.0000	69.9404	0.0000	0.0000	0.0000	13.8248	8.9798	22.6905	0.0000	4.6928	31.4021	3.4734	0.0000	0.0000	32.9419	77.6385	0.0000	19.3122	3.7221	5.2981	0.0000	0.0000	12.2514	10.2623
ENST00000390241.3	11.5672	0.0000	42.2470	0.0000	42.8682	12.8965	3.3250	9.7388	58.1216	4.0578	0.0000	0.0000	50.8812	0.0000	3.1755	0.0000	3.7847	62.8847	2.8649	0.0000	0.0000	11.2363	136.7220	3.2489	0.0000	2.6837	56.8588	18.8593	11.1258	18.1501	2.3141	12.6304	2.0314	8.6357	0.0000	2.7643	33.3065	0.0000	3.3609	8.6057	14.4007	4.4606	4.0291	0.0000	0.0000	0.0000	3.1464	0.0000	0.0000	0.0000	2.9293	0.0000	3.3653	8.7670	4.0457	0.0000	3.6930	0.0000	0.0000	4.7102	0.0000	0.0000	41.9788	4.5153	0.0000	17.2334	18.1686	5.8537	4.3328	0.0000	2.4154	39.4226	0.0000	0.0000	4.4915	27.0468	17.6367	0.0000	3.1400	3.4910	0.0000	0.0000	0.0000	15.6851	14.6637
ENST00000390238.2	4.0088	0.0000	19.0752	0.0000	50.1520	11.1148	0.0000	3.4965	0.0000	0.0000	0.0000	4.0369	22.3325	0.0000	0.0000	0.0000	0.0000	68.3882	0.0000	3.5280	0.0000	65.7586	23.2143	16.6528	3.9308	2.8322	28.1531	2.7466	51.0315	3.8126	7.4902	3.2512	0.0000	0.0000	0.0000	8.8679	385.1980	0.0000	0.0000	5.7306	3.8902	4.5537	0.0000	0.0000	5.4260	0.0000	0.0000	0.0000	0.0000	0.0000	6.1598	0.0000	3.6105	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.4149	14.9872	0.0000	0.0000	0.0000	13.8248	0.0000	4.5381	0.0000	2.3464	15.7011	3.4734	0.0000	0.0000	14.1180	11.0912	0.0000	3.2187	0.0000	0.0000	0.0000	0.0000	4.0838	5.1311
ENST00000390330.2	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	2.3513	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	2.4483	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
ENST00000390328.2	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
ENST00000390327.2	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
ENST00000390547.3	35.1964	3.1603	62.5563	0.8015	51.9995	19.3232	24.2571	9.4439	16.9892	4.6934	0.9485	3.0222	43.2390	1.6944	10.9183	2.0852	3.1602	122.0610	3.6309	7.5296	0.2542	26.5904	31.9027	5.0043	2.2898	2.5054	72.0700	24.6391	63.8273	14.0890	37.9906	22.4850	2.3003	2.9197	9.2943	10.3380	84.2914	2.3060	9.0396	9.4730	23.2529	5.0276	2.9408	0.5895	1.5424	2.1500	3.4391	1.3692	9.1723	2.7828	8.0666	2.0366	9.0998	5.0921	2.5832	5.5814	1.4813	4.5822	3.6558	12.4328	3.3702	1.6040	199.7050	0.6162	1.2936	1.3829	34.4287	8.6383	58.2271	8.8907	4.4056	70.2651	4.7436	2.3521	7.0973	81.6938	44.4172	10.2395	12.7892	5.6891	1.7921	1.1563	1.8983	5.6150	24.6960
ENST00000390556.6	0.0000	0.0000	0.1121	0.0000	0.0000	0.0599	0.0292	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0296	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0764	0.0000	0.0289	0.0355	0.0437	0.2085	0.0000	0.0000	0.0000	0.0446	0.0279	0.0289	0.2043	0.0457	0.1021	0.0000	0.0602	0.0298	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0296	0.0335	0.0331	0.0745	0.0000	0.0000	0.0000	0.0710	0.0000	0.0438	0.0000	0.0000	0.0000	0.0000	0.0000	0.0705	0.0000	0.0000	0.0000	0.0000	0.0130	0.0418	0.0000	0.0344	0.0226	0.0000	0.0000	0.0000	0.0353	0.0379	0.0373	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
ENST00000613640.1	0.0964	0.0000	1.7667	0.1066	2.0863	3.9917	2.9998	0.2325	0.0000	0.1101	0.0448	0.0485	1.3216	0.0000	0.1963	0.0444	0.1025	5.3261	0.0869	0.1325	0.0000	0.0408	1.3144	0.3333	0.0000	0.0086	4.2957	0.6119	0.6326	1.0445	1.1688	0.3405	0.0575	0.2208	1.2687	0.3582	1.5883	0.3282	1.7316	0.5881	0.0971	0.0511	1.2473	0.0000	0.0000	0.1297	0.2019	0.0000	0.9176	0.1483	0.7297	0.0000	0.3432	0.9503	0.0936	0.0000	0.0000	0.0982	0.1506	0.2965	0.1774	0.2180	0.2532	0.0000	0.1518	0.2039	1.9060	0.0000	4.8945	0.1612	0.1193	3.0583	0.3498	0.7211	0.0548	1.8115	2.4935	0.0449	2.8990	0.2265	0.0514	0.2316	0.4677	0.1747	1.4717
ENST00000390539.2	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.4593	0.0000	0.0000	0.4007	0.4305	0.0000	0.1056	0.0000	0.0000	0.0000	0.1577	0.6142	2.1706	0.0000	3.2168	0.1882	0.0000	0.2601	0.0000	0.5256	17.2091	0.4210	0.1929	5.5013	0.1059	0.0857	0.0000	0.0000	0.0815	6.7752	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.1183	0.2501	0.0000	0.1797	3.0382	0.4238	0.1848	0.0000	0.1069	0.1332	0.0000	0.0000	0.0000	0.0000	1.6318	0.0000	0.0000	0.0000	0.0000	0.0000	0.0914	0.0000	0.0000	0.0000	0.0000	0.0000	0.5413	44.9932	0.8703	0.0000	0.2181	0.0000	2.4185	0.4439	0.0874	0.0000	0.1056	0.0000	0.0000	0.1355	0.4210
ENST00000390541.2	0.0000	0.0000	0.0593	0.0000	0.0000	0.0529	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0175	0.0203	0.0116	0.0000	0.0000	0.0000	0.0000	0.0000	0.0147	0.0176	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0259	0.0000	0.0000	0.0000	0.0674	0.0000	0.0000	0.0000	0.0000	0.0000	0.0445	0.0000	0.0000	0.0000	0.0000	0.0141	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0199	0.0000	0.0000	0.0000	0.0000	0.0252	0.0000	0.0000	0.0000	0.0000	0.0866	0.0318	0.0000	0.0000	0.0000	0.0000	0.0431	0.0000	0.2763	0.0316	0.0297	0.0000	0.0000	0.0000	0.0000	0.0231	0.0224
ENST00000390543.3	1.1362	0.0505	1.4376	0.1745	2.5757	1.9118	0.1072	0.9734	0.6995	0.5374	0.0740	3.3477	13.3138	1.1889	0.3203	0.1221	0.1136	13.9193	0.3743	0.9806	0.0186	1.4567	2.4315	0.4202	0.5722	0.0897	2.9460	6.5467	0.2745	1.3841	6.3609	1.8294	0.0160	0.0506	0.6171	0.1121	15.3152	1.0085	1.0657	0.3709	0.5621	1.0368	0.2826	0.0242	0.0352	0.3548	0.1085	0.0239	0.1166	0.0393	0.2017	0.1070	0.6979	0.5931	1.2862	0.1145	0.1740	0.1584	0.2139	0.4330	0.0196	0.0236	1.0825	0.2876	0.0556	0.2628	0.5890	0.1102	1.1707	0.2835	1.4348	2.4936	0.1070	0.0000	2.0590	6.3589	0.3235	0.0688	1.2362	0.9361	0.9206	0.0990	0.0864	15.3196	0.7648
ENST00000390545.2	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.6202	0.0000	2.3779	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.9178	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	2.2702	0.0000	0.0000	0.0000	0.0000	2.8018	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	3.4419	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.8261	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.7247	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
ENST00000390551.6	0.8221	0.0494	69.9421	0.0377	134.8150	0.7569	0.2333	4.3593	9.7926	23.2430	0.0167	0.3657	3.3065	0.1049	10.3587	0.0735	0.0530	37.6222	0.0677	0.0899	0.0018	2.3120	2.1060	0.1397	0.1262	0.0460	13.6855	0.5346	1.0014	0.2640	15.1476	8.2653	0.0077	0.1707	6.8815	0.2736	27.4508	0.1823	0.4644	0.5841	6.0745	0.2349	0.2290	0.0042	0.0223	0.1023	0.0807	0.0491	0.1075	0.0362	4.0676	0.0389	0.7171	0.1224	0.4611	0.0741	4.5543	0.0413	0.1474	0.3854	0.0861	0.0624	0.6182	0.0923	0.0456	0.0309	2.7119	0.1989	12.8757	0.2662	1.0420	10.6349	0.1889	0.3133	0.4518	15.4409	13.4231	2.7537	0.2696	0.2503	1.0491	0.2078	0.2160	0.7524	0.1794
ENST00000622473.2	10.2792	0.9372	12.4916	0.5402	10.0092	5.4498	13.0661	45.9256	3.4246	1.7427	0.5074	1.1549	17.1057	0.8188	5.2172	1.1374	2.6944	45.8305	5.0316	3.9223	0.4920	19.2475	8.7861	8.1658	3.3007	3.0676	82.3337	5.2657	15.5321	4.9430	6.4366	17.5367	1.7782	0.8692	8.2941	4.0144	25.3334	2.0049	7.6958	13.9965	13.7408	4.7939	1.0286	1.4368	0.9172	2.2121	1.4807	0.3056	3.9974	1.8955	2.6955	1.5405	4.1238	1.9464	2.8203	3.5745	2.3602	4.7164	0.0000	1.7493	1.5563	1.2105	37.8526	0.1873	0.4717	1.3489	4.3961	0.6114	33.1174	2.2209	1.0434	11.5737	1.9615	5.2926	1.8824	37.0942	16.5542	9.6979	5.6465	2.2900	1.1066	0.8778	1.3121	1.7548	14.0888
ENST00000610670.2	0.0000	0.2637	0.0593	0.0000	0.0000	0.0529	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.2792	0.0000	0.0000	0.0175	0.0203	0.0116	1.9642	0.0000	0.0000	0.0000	0.0000	0.0147	0.0176	0.0000	0.0000	0.5379	0.3210	0.6699	0.6937	0.0000	0.1222	0.0000	0.0259	0.0000	0.7169	1.0926	0.0674	0.0000	0.0000	0.0000	0.0000	0.0000	0.0445	0.0000	0.0000	0.0000	0.0000	0.0141	0.0000	0.8042	0.0000	0.0000	0.0411	0.0000	0.0000	0.0000	0.0199	0.0000	0.0000	0.0000	0.0000	0.0252	0.0000	0.0000	0.0000	0.0000	0.0866	0.0318	0.0000	0.2003	0.0000	0.0000	0.0000	0.0000	0.2763	0.0316	0.0297	0.0000	0.0000	0.0000	0.0000	0.0231	0.0224
ENST00000618981.2	1.1362	0.0505	1.4376	0.1745	2.5757	1.9118	0.1072	0.9734	0.6995	0.5374	0.0740	3.3477	13.3138	1.1889	0.3203	0.1221	0.1136	13.9193	0.3743	0.9806	0.0186	1.4567	2.4315	0.4202	0.5722	0.0897	2.9460	6.5467	0.2745	1.3841	6.3609	1.8294	0.0160	0.0506	0.6171	0.1121	15.3152	1.0085	1.0657	0.3709	0.5621	1.0368	0.2826	0.0242	0.0352	0.3548	0.1085	0.0239	0.1166	0.0393	0.2017	0.1070	0.6979	0.5931	1.2862	0.1145	0.1740	0.1584	0.2139	0.4330	0.0196	0.0236	1.0825	0.2876	0.0556	0.2628	0.5890	0.1102	1.1707	0.2835	1.4348	2.4936	0.1070	0.0000	2.0590	6.3589	0.3235	0.0688	1.2362	0.9361	0.9206	0.0990	0.0864	15.3196	0.7648
ENST00000621803.2	41.5439	3.3562	20.6687	0.7761	23.3323	59.0684	5.3079	3.2346	9.8039	11.9311	0.5214	4.3702	37.2100	1.3837	4.7115	1.9054	3.1986	277.6980	2.2998	2.5357	0.2177	30.7803	21.7825	6.3424	3.7147	1.3308	71.1898	27.5260	26.2632	10.4244	74.2228	23.8858	1.0394	4.8689	5.4161	2.9207	67.5602	3.6727	17.6993	12.1754	25.9957	4.4207	3.0863	0.0926	1.6901	4.6018	0.8817	0.3020	2.4921	0.4717	3.3710	1.2381	3.6826	3.7987	13.9339	2.7138	0.3956	1.7261	1.4272	8.2988	3.7853	1.0691	21.6582	1.3702	0.1057	0.3055	17.1999	2.0999	34.9317	5.8880	4.5413	40.0961	3.1386	2.2361	5.5610	59.4259	9.8065	6.0057	9.3838	14.1833	1.7343	0.4541	0.7318	15.2721	4.6971
ENST00000633714.1	35.1964	3.1603	62.5563	0.8015	51.9995	19.3232	24.2571	9.4439	16.9892	4.6934	0.9485	3.0222	43.2390	1.6944	10.9183	2.0852	3.1602	122.0610	3.6309	7.5296	0.2542	26.5904	31.9027	5.0043	2.2898	2.5054	72.0700	24.6391	63.8273	14.0890	37.9906	22.4850	2.3003	2.9197	9.2943	10.3380	84.2914	2.3060	9.0396	9.4730	23.2529	5.0276	2.9408	0.5895	1.5424	2.1500	3.4391	1.3692	9.1723	2.7828	8.0666	2.0366	9.0998	5.0921	2.5832	5.5814	1.4813	4.5822	3.6558	12.4328	3.3702	1.6040	199.7050	0.6162	1.2936	1.3829	34.4287	8.6383	58.2271	8.8907	4.4056	70.2651	4.7436	2.3521	7.0973	81.6938	44.4172	10.2395	12.7892	5.6891	1.7921	1.1563	1.8983	5.6150	24.6960
ENST00000631539.1	0.3591	0.0148	0.6606	0.1225	0.7547	0.0667	0.0518	0.0593	0.1958	0.1615	0.0148	0.1075	0.2602	0.0726	0.0631	0.0140	0.0166	0.9344	0.1217	0.0541	0.0000	0.1157	0.2473	0.1944	0.1558	0.0123	0.2848	1.3243	0.3044	0.0666	0.2078	0.0621	0.1315	0.0801	0.7488	0.2128	1.1410	0.1832	0.0275	0.0148	0.1595	0.1853	0.1785	0.0139	0.0526	0.1521	0.0162	0.0439	0.0951	0.0225	0.0866	0.0611	0.0542	0.4425	0.2450	0.0166	0.0718	0.0624	0.0299	0.2977	0.0109	0.0273	0.1196	0.0983	0.0000	0.0262	0.0584	0.0652	0.3205	0.2011	0.0600	0.1660	0.0126	0.0136	0.1387	0.0338	0.3435	0.0563	0.6488	0.1597	0.0592	0.1020	0.0171	0.9095	0.2616
ENST00000631466.1	101.1680	1.6596	117.8080	2.3208	321.7110	48.2617	14.0993	33.7849	42.7411	23.2227	1.5207	15.9151	695.0090	2.7651	36.0411	3.5737	2.3679	997.8870	2.6974	54.0339	0.5114	316.6600	103.6460	63.7277	7.1940	1.5759	261.3890	143.1260	49.8028	26.9043	71.3077	73.4319	1.8755	8.9075	15.4527	9.6511	491.2010	9.2084	16.5366	11.9470	29.6125	30.8131	16.1891	0.4189	2.1582	8.6527	4.7767	3.2429	8.8528	1.2500	12.9207	4.4456	13.8900	2.7662	91.4275	3.9773	1.5448	2.0067	7.5165	5.4992	4.1135	0.6516	98.2556	1.9596	0.9082	8.5557	42.6210	10.0964	52.9084	4.6135	43.9886	98.0944	6.0760	4.0768	13.6800	183.7890	172.6620	5.3976	11.4256	6.5983	10.3140	6.2858	4.5326	52.1642	29.1831
ENST00000631402.1	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.1010	0.0000	0.0000	0.0000	0.0000	0.4242	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.1229	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
ENST00000632774.1	9.0962	0.5342	2.7306	0.3215	58.9601	22.5520	2.1664	0.0000	0.1562	10.8145	0.1464	3.9358	35.2309	0.9559	0.2125	0.6735	0.5185	17.5289	1.0158	1.0554	0.0356	19.3939	20.0332	1.9224	1.2581	0.7474	5.4889	4.8464	10.3691	3.3353	12.0394	0.0742	0.1004	1.6151	0.0381	2.8677	110.7330	1.8541	5.7013	4.6891	0.0004	3.2768	2.1891	0.0356	0.2825	1.2325	1.0270	0.5547	1.2856	0.2880	0.0000	0.3767	6.8404	1.4496	4.6940	0.9239	0.0002	0.4076	1.4936	4.9814	0.9943	1.7628	6.8996	0.7920	0.4991	0.5275	22.8727	1.8970	0.0001	2.9218	9.6624	1.8434	2.6938	2.8441	6.0789	1.7679	0.9402	0.0000	2.6056	3.7784	0.0000	2.9264	2.7241	7.5789	2.0301
ENST00000633698.1	0.0000	0.0000	0.1121	0.0000	0.0000	0.0599	0.0292	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0296	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0764	0.0000	0.0289	0.0355	0.0437	0.2085	0.0000	0.0000	0.0000	0.0446	0.0279	0.0289	0.2043	0.0457	0.1021	0.0000	0.0602	0.0298	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0296	0.0335	0.0331	0.0745	0.0000	0.0000	0.0000	0.0710	0.0000	0.0438	0.0000	0.0000	0.0000	0.0000	0.0000	0.0705	0.0000	0.0000	0.0000	0.0000	0.0130	0.0418	0.0000	0.0344	0.0226	0.0000	0.0000	0.0000	0.0353	0.0379	0.0373	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
ENST00000626472.2	4.3629	0.2570	4.9915	0.0000	6.7144	4.0715	1.0637	3.5971	0.6263	4.4595	0.2354	0.1815	12.2113	0.2829	2.6856	0.1768	0.7279	54.5930	2.0002	2.5034	0.1797	2.7979	4.1879	3.4593	0.4494	0.3454	30.1451	17.9628	9.5674	3.5638	1.7705	12.3842	2.4788	1.5305	2.2982	1.7449	5.9496	0.9980	0.9870	5.1078	2.9157	2.1438	0.9419	0.0827	0.9030	0.2417	0.0000	0.3571	0.7764	0.5868	1.1222	0.3670	2.2281	1.4569	2.3186	0.8664	0.3183	0.7486	0.2068	1.1195	0.8138	0.1857	5.4823	1.1758	0.0000	0.1570	7.8802	0.7113	9.4747	1.0065	3.0285	6.0186	1.4198	0.6177	1.1583	10.4074	5.9407	1.2221	1.4576	0.5382	0.3056	0.3109	1.0827	2.8794	2.6355
ENST00000637539.1	0.2331	0.0000	0.6399	0.1732	0.4694	0.3224	0.2686	0.2694	0.0000	0.2718	0.0000	0.0000	1.0573	0.1589	0.0000	0.1525	0.0000	0.6596	0.1174	0.0000	0.0000	0.0911	0.2636	0.3427	0.0000	0.0900	0.2669	2.4591	0.2452	0.1968	0.0000	0.1015	0.4527	0.1747	1.3110	0.3066	0.3978	0.0000	0.0000	0.0000	0.0000	0.1347	0.0000	0.0000	0.0000	0.0000	0.3585	0.0000	0.0000	0.0000	0.2018	0.2314	0.1125	0.0000	0.6561	0.0000	0.0000	0.0000	0.0000	0.0000	0.1535	0.0981	0.4088	0.1405	0.3599	0.1753	0.1404	0.1869	0.1265	0.2335	0.0861	0.2679	0.4610	0.0000	0.0000	0.1168	0.1305	0.6738	0.0000	0.1242	0.0000	0.0000	0.1512	1.9183	0.4307
ENST00000390559.6	4.3629	0.2570	4.9915	0.0000	6.7144	4.0715	1.0637	3.5971	0.6263	4.4595	0.2354	0.1815	12.2113	0.2829	2.6856	0.1768	0.7279	54.5930	2.0002	2.5034	0.1797	2.7979	4.1879	3.4593	0.4494	0.3454	30.1451	17.9628	9.5674	3.5638	1.7705	12.3842	2.4788	1.5305	2.2982	1.7449	5.9496	0.9980	0.9870	5.1078	2.9157	2.1438	0.9419	0.0827	0.9030	0.2417	0.0000	0.3571	0.7764	0.5868	1.1222	0.3670	2.2281	1.4569	2.3186	0.8664	0.3183	0.7486	0.2068	1.1195	0.8138	0.1857	5.4823	1.1758	0.0000	0.1570	7.8802	0.7113	9.4747	1.0065	3.0285	6.0186	1.4198	0.6177	1.1583	10.4074	5.9407	1.2221	1.4576	0.5382	0.3056	0.3109	1.0827	2.8794	2.6355
